Precinct TEVS,Ballot Page,ballot Side,Ballot Batches,Contest TEVS,Choice TEVS,TEVS Voteops Marked,TEVS Total Voteops,TEVS Voteops not Marked,TEVS Over Votes,Precinct HART,Contest HART,Choice HART,HART Count,HART Ballots,Votes Counted TEVS Minus HART,Total Voteops TEVS Minus HART,ABS Votes Counted TEVS Minus HART,ABS Total Voteops TEVS Minus HART,Margin,Error Pct,Sort Key
000002,1,2,000 041 042 057 149 223 232,PROP_59,YES,275,644,369,3,~  1CS-2,PROPOSITION 59 CORPORAT,YES,288,661,-13,-17,13,17,12291,   0.11%,1CS-2.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..YES
000002,1,2,000 041 042 057 149 223 232,PROP_60,NO,379,644,265,2,~  1CS-2,PROPOSITION 60 ADULT FI,NO,390,661,-11,-17,11,17,12900,   0.09%,1CS-2.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..NO
000002,1,2,000 041 042 057 149 223 232,PROP_60,YES,211,644,433,2,~  1CS-2,PROPOSITION 60 ADULT FI,YES,217,661,-6,-17,6,17,12900,   0.05%,1CS-2.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..YES
000002,1,2,000 041 042 057 149 223 232,PROP_61,NO,319,644,325,1,~  1CS-2,PROPOSITION 61 STATE PR,NO,330,661,-11,-17,11,17,5820,   0.19%,1CS-2.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..NO
000002,1,2,000 041 042 057 149 223 232,PROP_61,YES,270,644,374,1,~  1CS-2,PROPOSITION 61 STATE PR,YES,277,661,-7,-17,7,17,5820,   0.12%,1CS-2.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..YES
000002,1,2,000 041 042 057 149 223 232,PROP_62,NO,369,644,275,3,~  1CS-2,PROPOSITION 62 DEATH PE,NO,382,661,-13,-17,13,17,1617,   0.80%,1CS-2.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..NO
000002,1,2,000 041 042 057 149 223 232,PROP_62,YES,237,644,407,3,~  1CS-2,PROPOSITION 62 DEATH PE,YES,244,661,-7,-17,7,17,1617,   0.43%,1CS-2.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..YES
000002,1,2,000 041 042 057 149 223 232,PROP_63,NO,327,644,317,0,~  1CS-2,PROPOSITION 63 FIREARMS,NO,334,661,-7,-17,7,17,2518,   0.28%,1CS-2.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..NO
000002,1,2,000 041 042 057 149 223 232,PROP_63,YES,298,644,346,0,~  1CS-2,PROPOSITION 63 FIREARMS,YES,308,661,-10,-17,10,17,2518,   0.40%,1CS-2.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..YES
000002,2,3,000 041 042 057 058 149 223 232 243,PROP_64,NO,291,661,370,2,~  1CS-2,PROPOSITION 64 MARIJUAN,NO,293,661,-2,0,2,0,10026,   0.02%,1CS-2.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..NO
000002,2,3,000 041 042 057 058 149 223 232 243,PROP_64,YES,348,661,313,2,~  1CS-2,PROPOSITION 64 MARIJUAN,YES,348,661,0,0,0,0,10026,   0.00%,1CS-2.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..YES
000002,2,3,000 041 042 057 058 149 223 232 243,PROP_65,NO,425,661,236,1,~  1CS-2,PROPOSITION 65 CARRYOUT,NO,425,661,0,0,0,0,9950,   0.00%,1CS-2.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..NO
000002,2,3,000 041 042 057 058 149 223 232 243,PROP_65,YES,202,661,459,1,~  1CS-2,PROPOSITION 65 CARRYOUT,YES,202,661,0,0,0,0,9950,   0.00%,1CS-2.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..YES
000002,2,3,000 041 042 057 058 149 223 232 243,PROP_66,NO,337,661,324,0,~  1CS-2,PROPOSITION 66 DEATH PE,NO,337,661,0,0,0,0,9324,   0.00%,1CS-2.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..NO
000002,2,3,000 041 042 057 058 149 223 232 243,PROP_66,YES,256,661,405,0,~  1CS-2,PROPOSITION 66 DEATH PE,YES,256,661,0,0,0,0,9324,   0.00%,1CS-2.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..YES
000002,2,3,000 041 042 057 058 149 223 232 243,PROP_67,NO,304,661,357,0,~  1CS-2,PROPOSITION 67 BAN ON S,NO,304,661,0,0,0,0,12420,   0.00%,1CS-2.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..NO
000002,2,3,000 041 042 057 058 149 223 232 243,PROP_67,YES,328,661,333,0,~  1CS-2,PROPOSITION 67 BAN ON S,YES,328,661,0,0,0,0,12420,   0.00%,1CS-2.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..YES
000002,1,1,000 041 042 057 149 223 232 243,STATEASS2,JIM_WOOD,380,661,281,0,~  1CS-2,"STATE ASSEMBLY, DISTRIC",JIM WOOD,380,661,0,0,0,0,21698,   0.00%,"1CS-2.STATE ASSEMBLY, DISTRICT 2.JIM WOOD"
000002,1,1,000 041 042 057 149 223 232 243,STATEASS2,KEN_ANTON,189,661,472,0,~  1CS-2,"STATE ASSEMBLY, DISTRIC",KEN ANTON,189,661,0,0,0,0,21698,   0.00%,"1CS-2.STATE ASSEMBLY, DISTRICT 2.KEN ANTON"
000002,1,1,000 041 042 057 149 223 232 243,USREP,DALE_K_MENSING,216,661,445,0,~  1CS-2,US REPRESENTATIVE IN CO,DALE K. MENSING,216,661,0,0,0,0,24838,   0.00%,"1CS-2.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.DALE K. MENSING"
000002,1,1,000 041 042 057 149 223 232 243,USREP,JARED_W_HUFFMAN,403,661,258,0,~  1CS-2,US REPRESENTATIVE IN CO,JARED W. HUFFMAN,403,661,0,0,0,0,24838,   0.00%,"1CS-2.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.JARED W. HUFFMAN"
000002,1,1,000 041 042 057 149 223 232 243,USSEN,KAMALA_D_HARRIS,349,661,312,0,~  1CS-2,US SENATOR,KAMALA D. HARRIS,349,661,0,0,0,0,16452,   0.00%,1CS-2.US SENATOR.KAMALA D. HARRIS
000002,1,1,000 041 042 057 149 223 232 243,USSEN,LORETTA_L_SANCHEZ,170,661,491,0,~  1CS-2,US SENATOR,LORETTA L. SANCHEZ,170,661,0,0,0,0,16452,   0.00%,1CS-2.US SENATOR.LORETTA L. SANCHEZ
000003,2,3,000 041 058 059 148 149 223 232,MEAS_Q,NO,303,651,348,1,~  1CS-3,MEASURE Q HUMBOLDT COUN,NO,302,650,1,1,1,1,3886,   0.03%,1CS-3.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..NO
000003,2,3,000 041 058 059 148 149 223 232,MEAS_Q,YES,265,651,386,1,~  1CS-3,MEASURE Q HUMBOLDT COUN,YES,265,650,0,1,0,1,3886,   0.00%,1CS-3.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..YES
000003,2,3,000 041 058 059 148 149 223 232,MEAS_R,NO,316,651,335,1,~  1CS-3,MEASURE R HUMBOLDT COUN,NO,317,650,-1,1,1,1,1729,   0.06%,1CS-3.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..NO
000003,2,3,000 041 058 059 148 149 223 232,MEAS_R,YES,247,651,404,1,~  1CS-3,MEASURE R HUMBOLDT COUN,YES,248,650,-1,1,1,1,1729,   0.06%,1CS-3.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..YES
000003,2,3,000 041 058 059 148 149 223 232,MEAS_S,NO,179,651,472,5,~  1CS-3,MEASURE S HUMBOLDT COUN,NO,180,650,-1,1,1,1,18018,   0.01%,1CS-3.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..NO
000003,2,3,000 041 058 059 148 149 223 232,MEAS_S,YES,426,651,225,5,~  1CS-3,MEASURE S HUMBOLDT COUN,YES,429,650,-3,1,3,1,18018,   0.02%,1CS-3.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..YES
000003,2,3,000 041 058 059 148 149 223 232,MEAS_U,NO,334,651,317,4,~  1CS-3,MEASURE U LOCAL TRANSPO,NO,334,650,0,1,0,1,1298,   0.00%,1CS-3.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..NO
000003,2,3,000 041 058 059 148 149 223 232,MEAS_U,YES,259,651,392,4,~  1CS-3,MEASURE U LOCAL TRANSPO,YES,263,650,-4,1,4,1,1298,   0.31%,1CS-3.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..YES
000003,2,3,000 041 058 059 148 149 223 232,MEAS_V,NO,345,651,306,1,~  1CS-3,MEASURE V MOBILE HOME P,NO,345,650,0,1,0,1,5114,   0.00%,1CS-3.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..NO
000003,2,3,000 041 058 059 148 149 223 232,MEAS_V,YES,249,651,402,1,~  1CS-3,MEASURE V MOBILE HOME P,YES,249,650,0,1,0,1,5114,   0.00%,1CS-3.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..YES
000003,1,1,000 041 058 148 149 223 232,PRES,DONALD_J_TRUMP,287,650,363,1,~  1CS-3,PRESIDENT AND VICE PRES,DONALD J. TRUMP      ,287,650,0,0,0,0,14827,   0.00%,1CS-3.PRESIDENT AND VICE PRESIDENT.DONALD J. TRUMP      and MICHAEL R. PENCE
000003,1,1,000 041 058 148 149 223 232,PRES,GARY_JOHNSON,17,650,633,1,~  1CS-3,PRESIDENT AND VICE PRES,GARY JOHNSON      and,17,650,0,0,0,0,14827,   0.00%,1CS-3.PRESIDENT AND VICE PRESIDENT.GARY JOHNSON      and BILL WELD
000003,1,1,000 041 058 148 149 223 232,PRES,GLORIA_ESTELA_LA_RIVA,2,650,648,1,~  1CS-3,PRESIDENT AND VICE PRES,GLORIA ESTELA LA RIVA,2,650,0,0,0,0,14827,   0.00%,1CS-3.PRESIDENT AND VICE PRESIDENT.GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000003,1,1,000 041 058 148 149 223 232,PRES,HILLARY_CLINTON,285,650,365,0,~  1CS-3,PRESIDENT AND VICE PRES,HILLARY CLINTON      ,285,650,0,0,0,0,14827,   0.00%,1CS-3.PRESIDENT AND VICE PRESIDENT.HILLARY CLINTON      and TIM KAINE
000003,1,1,000 041 058 148 149 223 232,PRES,JILL_STEIN,17,650,633,0,~  1CS-3,PRESIDENT AND VICE PRES,JILL STEIN      and A,17,650,0,0,0,0,14827,   0.00%,1CS-3.PRESIDENT AND VICE PRESIDENT.JILL STEIN      and AJAMU BARAKA
000003,1,1,000 041 058 148 149 223 232,PRES,Write_in,26,650,624,0,~  1CS-3,PRESIDENT AND VICE PRES,Write_in,25,650,1,0,1,0,14827,   0.01%,1CS-3.PRESIDENT AND VICE PRESIDENT.Write_in
000003,1,1,000 041 058 148 149 223 232,PROP_51,NO,344,650,306,0,~  1CS-3,PROPOSITION 51 SCHOOL B,NO,345,650,-1,0,1,0,650,   0.15%,1CS-3.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.NO
000003,1,1,000 041 058 148 149 223 232,PROP_51,YES,281,650,369,0,~  1CS-3,PROPOSITION 51 SCHOOL B,YES,280,650,1,0,1,0,650,   0.15%,1CS-3.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.YES
000003,1,1,000 041 058 148 149 223 232,PROP_52,NO,250,650,400,1,~  1CS-3,PROPOSITION 52 MEDI-CAL,NO,251,650,-1,0,1,0,21622,   0.00%,1CS-3.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..NO
000003,1,1,000 041 058 148 149 223 232,PROP_52,YES,362,650,288,1,~  1CS-3,PROPOSITION 52 MEDI-CAL,YES,363,650,-1,0,1,0,21622,   0.00%,1CS-3.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..YES
000003,1,1,000 041 058 148 149 223 232,PROP_53,NO,303,650,347,5,~  1CS-3,PROPOSITION 53 REVENUE ,NO,307,650,-4,0,4,0,3571,   0.11%,1CS-3.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000003,1,1,000 041 058 148 149 223 232,PROP_53,YES,294,650,356,5,~  1CS-3,PROPOSITION 53 REVENUE ,YES,295,650,-1,0,1,0,3571,   0.03%,1CS-3.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000003,1,1,000 041 058 148 149 223 232,PROP_54,NO,243,650,407,1,~  1CS-3,PROPOSITION 54 LEGISLAT,NO,244,650,-1,0,1,0,13854,   0.01%,1CS-3.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.NO
000003,1,1,000 041 058 148 149 223 232,PROP_54,YES,359,650,291,1,~  1CS-3,PROPOSITION 54 LEGISLAT,YES,359,650,0,0,0,0,13854,   0.00%,1CS-3.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.YES
000003,1,1,000 041 058 148 149 223 232,PROP_55,NO,262,650,388,3,~  1CS-3,PROPOSITION 55 TAX EXTE,NO,264,650,-2,0,2,0,21661,   0.01%,1CS-3.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000003,1,1,000 041 058 148 149 223 232,PROP_55,YES,351,650,299,3,~  1CS-3,PROPOSITION 55 TAX EXTE,YES,353,650,-2,0,2,0,21661,   0.01%,1CS-3.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000003,1,2,000 041 058 148 149 223 232,PROP_56,NO,259,651,392,1,~  1CS-3,PROPOSITION 56 CIGARETT,NO,259,650,0,1,0,1,11223,   0.00%,"1CS-3.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.NO"
000003,1,2,000 041 058 148 149 223 232,PROP_56,YES,365,651,286,1,~  1CS-3,PROPOSITION 56 CIGARETT,YES,365,650,0,1,0,1,11223,   0.00%,"1CS-3.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.YES"
000003,1,2,000 041 058 148 149 223 232,PROP_57,NO,291,651,360,3,~  1CS-3,PROPOSITION 57 CRIMINAL,NO,292,650,-1,1,1,1,20308,   0.00%,1CS-3.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.NO
000003,1,2,000 041 058 148 149 223 232,PROP_57,YES,317,651,334,3,~  1CS-3,PROPOSITION 57 CRIMINAL,YES,318,650,-1,1,1,1,20308,   0.00%,1CS-3.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.YES
000003,1,2,000 041 058 148 149 223 232,PROP_58,NO,173,651,478,2,~  1CS-3,PROPOSITION 58 ENGLISH ,NO,173,650,0,1,0,1,31714,   0.00%,1CS-3.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..NO
000003,1,2,000 041 058 148 149 223 232,PROP_58,YES,442,651,209,2,~  1CS-3,PROPOSITION 58 ENGLISH ,YES,443,650,-1,1,1,1,31714,   0.00%,1CS-3.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..YES
000003,1,2,000 041 058 148 149 223 232,PROP_59,NO,303,651,348,0,~  1CS-3,PROPOSITION 59 CORPORAT,NO,303,650,0,1,0,1,12291,   0.00%,1CS-3.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..NO
000003,1,2,000 041 058 148 149 223 232,PROP_59,YES,280,651,371,0,~  1CS-3,PROPOSITION 59 CORPORAT,YES,279,650,1,1,1,1,12291,   0.01%,1CS-3.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..YES
000003,1,2,000 041 058 148 149 223 232,PROP_60,NO,359,651,292,2,~  1CS-3,PROPOSITION 60 ADULT FI,NO,361,650,-2,1,2,1,12900,   0.02%,1CS-3.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..NO
000003,1,2,000 041 058 148 149 223 232,PROP_60,YES,225,651,426,2,~  1CS-3,PROPOSITION 60 ADULT FI,YES,225,650,0,1,0,1,12900,   0.00%,1CS-3.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..YES
000003,1,2,000 041 058 148 149 223 232,PROP_61,NO,312,651,339,4,~  1CS-3,PROPOSITION 61 STATE PR,NO,313,650,-1,1,1,1,5820,   0.02%,1CS-3.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..NO
000003,1,2,000 041 058 148 149 223 232,PROP_61,YES,278,651,373,4,~  1CS-3,PROPOSITION 61 STATE PR,YES,281,650,-3,1,3,1,5820,   0.05%,1CS-3.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..YES
000003,1,2,000 041 058 148 149 223 232,PROP_62,NO,352,651,299,3,~  1CS-3,PROPOSITION 62 DEATH PE,NO,352,650,0,1,0,1,1617,   0.00%,1CS-3.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..NO
000003,1,2,000 041 058 148 149 223 232,PROP_62,YES,253,651,398,3,~  1CS-3,PROPOSITION 62 DEATH PE,YES,254,650,-1,1,1,1,1617,   0.06%,1CS-3.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..YES
000003,1,2,000 041 058 148 149 223 232,PROP_63,NO,325,651,326,5,~  1CS-3,PROPOSITION 63 FIREARMS,NO,327,650,-2,1,2,1,2518,   0.08%,1CS-3.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..NO
000003,1,2,000 041 058 148 149 223 232,PROP_63,YES,288,651,363,5,~  1CS-3,PROPOSITION 63 FIREARMS,YES,290,650,-2,1,2,1,2518,   0.08%,1CS-3.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..YES
000003,2,3,000 041 058 059 148 149 223 232,PROP_64,NO,304,651,347,0,~  1CS-3,PROPOSITION 64 MARIJUAN,NO,303,650,1,1,1,1,10026,   0.01%,1CS-3.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..NO
000003,2,3,000 041 058 059 148 149 223 232,PROP_64,YES,330,651,321,0,~  1CS-3,PROPOSITION 64 MARIJUAN,YES,330,650,0,1,0,1,10026,   0.00%,1CS-3.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..YES
000003,2,3,000 041 058 059 148 149 223 232,PROP_65,NO,402,651,249,1,~  1CS-3,PROPOSITION 65 CARRYOUT,NO,401,650,1,1,1,1,9950,   0.01%,1CS-3.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..NO
000003,2,3,000 041 058 059 148 149 223 232,PROP_65,YES,212,651,439,1,~  1CS-3,PROPOSITION 65 CARRYOUT,YES,212,650,0,1,0,1,9950,   0.00%,1CS-3.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..YES
000003,2,3,000 041 058 059 148 149 223 232,PROP_66,NO,317,651,334,4,~  1CS-3,PROPOSITION 66 DEATH PE,NO,318,650,-1,1,1,1,9324,   0.01%,1CS-3.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..NO
000003,2,3,000 041 058 059 148 149 223 232,PROP_66,YES,256,651,395,4,~  1CS-3,PROPOSITION 66 DEATH PE,YES,259,650,-3,1,3,1,9324,   0.03%,1CS-3.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..YES
000003,2,3,000 041 058 059 148 149 223 232,PROP_67,NO,313,651,338,1,~  1CS-3,PROPOSITION 67 BAN ON S,NO,312,650,1,1,1,1,12420,   0.01%,1CS-3.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..NO
000003,2,3,000 041 058 059 148 149 223 232,PROP_67,YES,307,651,344,1,~  1CS-3,PROPOSITION 67 BAN ON S,YES,307,650,0,1,0,1,12420,   0.00%,1CS-3.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..YES
000003,1,1,000 041 058 148 149 223 232,STATEASS2,JIM_WOOD,356,650,294,0,~  1CS-3,"STATE ASSEMBLY, DISTRIC",JIM WOOD,357,650,-1,0,1,0,21698,   0.00%,"1CS-3.STATE ASSEMBLY, DISTRICT 2.JIM WOOD"
000003,1,1,000 041 058 148 149 223 232,STATEASS2,KEN_ANTON,199,650,451,0,~  1CS-3,"STATE ASSEMBLY, DISTRIC",KEN ANTON,199,650,0,0,0,0,21698,   0.00%,"1CS-3.STATE ASSEMBLY, DISTRICT 2.KEN ANTON"
000003,1,1,000 041 058 148 149 223 232,USREP,DALE_K_MENSING,225,650,425,0,~  1CS-3,US REPRESENTATIVE IN CO,DALE K. MENSING,225,650,0,0,0,0,24838,   0.00%,"1CS-3.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.DALE K. MENSING"
000003,1,1,000 041 058 148 149 223 232,USREP,JARED_W_HUFFMAN,376,650,274,0,~  1CS-3,US REPRESENTATIVE IN CO,JARED W. HUFFMAN,377,650,-1,0,1,0,24838,   0.00%,"1CS-3.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.JARED W. HUFFMAN"
000003,1,1,000 041 058 148 149 223 232,USSEN,KAMALA_D_HARRIS,324,650,326,6,~  1CS-3,US SENATOR,KAMALA D. HARRIS,330,650,-6,0,6,0,16452,   0.04%,1CS-3.US SENATOR.KAMALA D. HARRIS
000003,1,1,000 041 058 148 149 223 232,USSEN,LORETTA_L_SANCHEZ,170,650,480,6,~  1CS-3,US SENATOR,LORETTA L. SANCHEZ,170,650,0,0,0,0,16452,   0.00%,1CS-3.US SENATOR.LORETTA L. SANCHEZ
000004,2,3,001 040 060 147 148 223 232 243,MEAS_Q,NO,349,706,357,1,~  1CS-4,MEASURE Q HUMBOLDT COUN,NO,349,706,0,0,0,0,3886,   0.00%,1CS-4.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..NO
000004,2,3,001 040 060 147 148 223 232 243,MEAS_Q,YES,282,706,424,1,~  1CS-4,MEASURE Q HUMBOLDT COUN,YES,283,706,-1,0,1,0,3886,   0.03%,1CS-4.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..YES
000004,2,3,001 040 060 147 148 223 232 243,MEAS_R,NO,355,706,351,0,~  1CS-4,MEASURE R HUMBOLDT COUN,NO,355,706,0,0,0,0,1729,   0.00%,1CS-4.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..NO
000004,2,3,001 040 060 147 148 223 232 243,MEAS_R,YES,276,706,430,0,~  1CS-4,MEASURE R HUMBOLDT COUN,YES,276,706,0,0,0,0,1729,   0.00%,1CS-4.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..YES
000004,2,3,001 040 060 147 148 223 232 243,MEAS_S,NO,230,706,476,5,~  1CS-4,MEASURE S HUMBOLDT COUN,NO,234,706,-4,0,4,0,18018,   0.02%,1CS-4.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..NO
000004,2,3,001 040 060 147 148 223 232 243,MEAS_S,YES,444,706,262,5,~  1CS-4,MEASURE S HUMBOLDT COUN,YES,445,706,-1,0,1,0,18018,   0.01%,1CS-4.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..YES
000004,2,3,001 040 060 147 148 223 232 243,MEAS_U,NO,410,706,296,0,~  1CS-4,MEASURE U LOCAL TRANSPO,NO,410,706,0,0,0,0,1298,   0.00%,1CS-4.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..NO
000004,2,3,001 040 060 147 148 223 232 243,MEAS_U,YES,253,706,453,0,~  1CS-4,MEASURE U LOCAL TRANSPO,YES,253,706,0,0,0,0,1298,   0.00%,1CS-4.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..YES
000004,2,3,001 040 060 147 148 223 232 243,MEAS_V,NO,359,706,347,2,~  1CS-4,MEASURE V MOBILE HOME P,NO,360,706,-1,0,1,0,5114,   0.02%,1CS-4.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..NO
000004,2,3,001 040 060 147 148 223 232 243,MEAS_V,YES,291,706,415,2,~  1CS-4,MEASURE V MOBILE HOME P,YES,292,706,-1,0,1,0,5114,   0.02%,1CS-4.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..YES
000004,1,1,001 040 059 060 147 148 223 232 243,PRES,DONALD_J_TRUMP,292,706,414,0,~  1CS-4,PRESIDENT AND VICE PRES,DONALD J. TRUMP      ,292,706,0,0,0,0,14827,   0.00%,1CS-4.PRESIDENT AND VICE PRESIDENT.DONALD J. TRUMP      and MICHAEL R. PENCE
000004,1,1,001 040 059 060 147 148 223 232 243,PRES,GARY_JOHNSON,27,706,679,0,~  1CS-4,PRESIDENT AND VICE PRES,GARY JOHNSON      and,27,706,0,0,0,0,14827,   0.00%,1CS-4.PRESIDENT AND VICE PRESIDENT.GARY JOHNSON      and BILL WELD
000004,1,1,001 040 059 060 147 148 223 232 243,PRES,GLORIA_ESTELA_LA_RIVA,4,706,702,0,~  1CS-4,PRESIDENT AND VICE PRES,GLORIA ESTELA LA RIVA,4,706,0,0,0,0,14827,   0.00%,1CS-4.PRESIDENT AND VICE PRESIDENT.GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000004,1,1,001 040 059 060 147 148 223 232 243,PRES,HILLARY_CLINTON,327,706,379,0,~  1CS-4,PRESIDENT AND VICE PRES,HILLARY CLINTON      ,327,706,0,0,0,0,14827,   0.00%,1CS-4.PRESIDENT AND VICE PRESIDENT.HILLARY CLINTON      and TIM KAINE
