Precinct TEVS,Ballot Page,ballot Side,Contest TEVS,Choice TEVS,TEVS Voteops Marked,TEVS Total Voteops,TEVS Voteops not Marked,TEVS Over Votes,Precinct HART,Contest HART,Choice HART,HART Count,HART Ballots,Votes Counted TEVS Minus HART,Total Voteops TEVS Minus HART,ABS Votes Counted TEVS Minus HART,ABS Total Voteops TEVS Minus HART,Margin,Error Pct,Sort Key
000002,2,3,PROP_65,YES,203,661,458,1,~  1CS-2,PROPOSITION 65 CARRYOUT,YES,202,661,1,0,1,0,223,   0.45%,1CS-2.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..YES
000002,2,3,PROP_66,NO,337,661,324,0,~  1CS-2,PROPOSITION 66 DEATH PE,NO,337,661,0,0,0,0,81,   0.00%,1CS-2.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..NO
000002,2,3,PROP_66,YES,256,661,405,0,~  1CS-2,PROPOSITION 66 DEATH PE,YES,256,661,0,0,0,0,81,   0.00%,1CS-2.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..YES
000002,2,3,PROP_67,NO,304,661,357,0,~  1CS-2,PROPOSITION 67 BAN ON S,NO,304,661,0,0,0,0,24,   0.00%,1CS-2.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..NO
000002,2,3,PROP_67,YES,328,661,333,0,~  1CS-2,PROPOSITION 67 BAN ON S,YES,328,661,0,0,0,0,24,   0.00%,1CS-2.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..YES
000002,1,1,STATEASS2,JIM_WOOD,380,661,281,0,~  1CS-2,"STATE ASSEMBLY, DISTRIC",JIM WOOD,380,661,0,0,0,0,191,   0.00%,"1CS-2.STATE ASSEMBLY, DISTRICT 2.JIM WOOD"
000002,1,1,STATEASS2,KEN_ANTON,189,661,472,0,~  1CS-2,"STATE ASSEMBLY, DISTRIC",KEN ANTON,189,661,0,0,0,0,191,   0.00%,"1CS-2.STATE ASSEMBLY, DISTRICT 2.KEN ANTON"
000002,1,1,USREP,DALE_K_MENSING,216,661,445,0,~  1CS-2,US REPRESENTATIVE IN CO,DALE K. MENSING,216,661,0,0,0,0,187,   0.00%,"1CS-2.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.DALE K. MENSING"
000002,1,1,USREP,JARED_W_HUFFMAN,403,661,258,0,~  1CS-2,US REPRESENTATIVE IN CO,JARED W. HUFFMAN,403,661,0,0,0,0,187,   0.00%,"1CS-2.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.JARED W. HUFFMAN"
000002,1,1,USSEN,KAMALA_D_HARRIS,349,661,312,0,~  1CS-2,US SENATOR,KAMALA D. HARRIS,349,661,0,0,0,0,179,   0.00%,1CS-2.US SENATOR.KAMALA D. HARRIS
000002,1,1,USSEN,LORETTA_L_SANCHEZ,170,661,491,0,~  1CS-2,US SENATOR,LORETTA L. SANCHEZ,170,661,0,0,0,0,179,   0.00%,1CS-2.US SENATOR.LORETTA L. SANCHEZ
000003,2,3,MEAS_Q,NO,304,651,347,1,~  1CS-3,MEASURE Q HUMBOLDT COUN,NO,302,650,2,1,2,1,37,   5.41%,1CS-3.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..NO
000003,2,3,MEAS_Q,YES,266,651,385,1,~  1CS-3,MEASURE Q HUMBOLDT COUN,YES,265,650,1,1,1,1,37,   2.70%,1CS-3.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..YES
000003,2,3,MEAS_R,NO,317,651,334,1,~  1CS-3,MEASURE R HUMBOLDT COUN,NO,317,650,0,1,0,1,69,   0.00%,1CS-3.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..NO
000003,2,3,MEAS_R,YES,248,651,403,1,~  1CS-3,MEASURE R HUMBOLDT COUN,YES,248,650,0,1,0,1,69,   0.00%,1CS-3.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..YES
000003,2,3,MEAS_S,NO,184,651,467,5,~  1CS-3,MEASURE S HUMBOLDT COUN,NO,180,650,4,1,4,1,249,   1.61%,1CS-3.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..NO
000003,2,3,MEAS_S,YES,431,651,220,5,~  1CS-3,MEASURE S HUMBOLDT COUN,YES,429,650,2,1,2,1,249,   0.80%,1CS-3.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..YES
000003,2,3,MEAS_U,NO,338,651,313,4,~  1CS-3,MEASURE U LOCAL TRANSPO,NO,334,650,4,1,4,1,71,   5.63%,1CS-3.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..NO
000003,2,3,MEAS_U,YES,263,651,388,4,~  1CS-3,MEASURE U LOCAL TRANSPO,YES,263,650,0,1,0,1,71,   0.00%,1CS-3.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..YES
000003,2,3,MEAS_V,NO,346,651,305,1,~  1CS-3,MEASURE V MOBILE HOME P,NO,345,650,1,1,1,1,96,   1.04%,1CS-3.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..NO
000003,2,3,MEAS_V,YES,250,651,401,1,~  1CS-3,MEASURE V MOBILE HOME P,YES,249,650,1,1,1,1,96,   1.04%,1CS-3.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..YES
000003,1,1,PRES,DONALD_J_TRUMP,288,650,362,1,~  1CS-3,PRESIDENT AND VICE PRES,DONALD J. TRUMP      ,287,650,1,0,1,0,2,  50.00%,1CS-3.PRESIDENT AND VICE PRESIDENT.DONALD J. TRUMP      and MICHAEL R. PENCE
000003,1,1,PRES,GARY_JOHNSON,18,650,632,1,~  1CS-3,PRESIDENT AND VICE PRES,GARY JOHNSON      and,17,650,1,0,1,0,2,  50.00%,1CS-3.PRESIDENT AND VICE PRESIDENT.GARY JOHNSON      and BILL WELD
000003,1,1,PRES,GLORIAYESTELA_LA_RIVA,3,650,647,1,~  1CS-3,PRESIDENT AND VICE PRES,GLORIA ESTELA LA RIVA,2,650,1,0,1,0,2,  50.00%,1CS-3.PRESIDENT AND VICE PRESIDENT.GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000003,1,1,PRES,HILLARY_CLINTON,285,650,365,0,~  1CS-3,PRESIDENT AND VICE PRES,HILLARY CLINTON      ,285,650,0,0,0,0,2,   0.00%,1CS-3.PRESIDENT AND VICE PRESIDENT.HILLARY CLINTON      and TIM KAINE
000003,1,1,PRES,JILL_STEIN,17,650,633,0,~  1CS-3,PRESIDENT AND VICE PRES,JILL STEIN      and A,17,650,0,0,0,0,2,   0.00%,1CS-3.PRESIDENT AND VICE PRESIDENT.JILL STEIN      and AJAMU BARAKA
000003,1,1,PRES,Write_in,26,650,624,0,~  1CS-3,PRESIDENT AND VICE PRES,Write_in,25,650,1,0,1,0,2,  50.00%,1CS-3.PRESIDENT AND VICE PRESIDENT.Write_in
000003,1,1,PROP_51,NO,344,650,306,0,~  1CS-3,PROPOSITION 51 SCHOOL B,NO,345,650,-1,0,1,0,65,   1.54%,1CS-3.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.NO
000003,1,1,PROP_51,YES,281,650,369,0,~  1CS-3,PROPOSITION 51 SCHOOL B,YES,280,650,1,0,1,0,65,   1.54%,1CS-3.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.YES
000003,1,1,PROP_52,NO,251,650,399,1,~  1CS-3,PROPOSITION 52 MEDI-CAL,NO,251,650,0,0,0,0,112,   0.00%,1CS-3.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..NO
000003,1,1,PROP_52,YES,363,650,287,1,~  1CS-3,PROPOSITION 52 MEDI-CAL,YES,363,650,0,0,0,0,112,   0.00%,1CS-3.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..YES
000003,1,1,PROP_53,NO,308,650,342,5,~  1CS-3,PROPOSITION 53 REVENUE ,NO,307,650,1,0,1,0,12,   8.33%,1CS-3.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000003,1,1,PROP_53,YES,299,650,351,5,~  1CS-3,PROPOSITION 53 REVENUE ,YES,295,650,4,0,4,0,12,  33.33%,1CS-3.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000003,1,1,PROP_54,NO,244,650,406,1,~  1CS-3,PROPOSITION 54 LEGISLAT,NO,244,650,0,0,0,0,115,   0.00%,1CS-3.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.NO
000003,1,1,PROP_54,YES,360,650,290,1,~  1CS-3,PROPOSITION 54 LEGISLAT,YES,359,650,1,0,1,0,115,   0.87%,1CS-3.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.YES
000003,1,1,PROP_55,NO,265,650,385,3,~  1CS-3,PROPOSITION 55 TAX EXTE,NO,264,650,1,0,1,0,89,   1.12%,1CS-3.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000003,1,1,PROP_55,YES,354,650,296,3,~  1CS-3,PROPOSITION 55 TAX EXTE,YES,353,650,1,0,1,0,89,   1.12%,1CS-3.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000003,1,2,PROP_56,NO,260,651,391,1,~  1CS-3,PROPOSITION 56 CIGARETT,NO,259,650,1,1,1,1,106,   0.94%,"1CS-3.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.NO"
000003,1,2,PROP_56,YES,366,651,285,1,~  1CS-3,PROPOSITION 56 CIGARETT,YES,365,650,1,1,1,1,106,   0.94%,"1CS-3.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.YES"
000003,1,2,PROP_57,NO,294,651,357,3,~  1CS-3,PROPOSITION 57 CRIMINAL,NO,292,650,2,1,2,1,26,   7.69%,1CS-3.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.NO
000003,1,2,PROP_57,YES,320,651,331,3,~  1CS-3,PROPOSITION 57 CRIMINAL,YES,318,650,2,1,2,1,26,   7.69%,1CS-3.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.YES
000003,1,2,PROP_58,NO,175,651,476,2,~  1CS-3,PROPOSITION 58 ENGLISH ,NO,173,650,2,1,2,1,270,   0.74%,1CS-3.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..NO
000003,1,2,PROP_58,YES,444,651,207,2,~  1CS-3,PROPOSITION 58 ENGLISH ,YES,443,650,1,1,1,1,270,   0.37%,1CS-3.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..YES
000003,1,2,PROP_59,NO,303,651,348,0,~  1CS-3,PROPOSITION 59 CORPORAT,NO,303,650,0,1,0,1,24,   0.00%,1CS-3.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..NO
000003,1,2,PROP_59,YES,280,651,371,0,~  1CS-3,PROPOSITION 59 CORPORAT,YES,279,650,1,1,1,1,24,   4.17%,1CS-3.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..YES
000003,1,2,PROP_60,NO,361,651,290,2,~  1CS-3,PROPOSITION 60 ADULT FI,NO,361,650,0,1,0,1,136,   0.00%,1CS-3.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..NO
000003,1,2,PROP_60,YES,227,651,424,2,~  1CS-3,PROPOSITION 60 ADULT FI,YES,225,650,2,1,2,1,136,   1.47%,1CS-3.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..YES
000003,1,2,PROP_61,NO,316,651,335,4,~  1CS-3,PROPOSITION 61 STATE PR,NO,313,650,3,1,3,1,32,   9.38%,1CS-3.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..NO
000003,1,2,PROP_61,YES,282,651,369,4,~  1CS-3,PROPOSITION 61 STATE PR,YES,281,650,1,1,1,1,32,   3.12%,1CS-3.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..YES
000003,1,2,PROP_62,NO,355,651,296,3,~  1CS-3,PROPOSITION 62 DEATH PE,NO,352,650,3,1,3,1,98,   3.06%,1CS-3.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..NO
000003,1,2,PROP_62,YES,256,651,395,3,~  1CS-3,PROPOSITION 62 DEATH PE,YES,254,650,2,1,2,1,98,   2.04%,1CS-3.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..YES
000003,1,2,PROP_63,NO,330,651,321,5,~  1CS-3,PROPOSITION 63 FIREARMS,NO,327,650,3,1,3,1,37,   8.11%,1CS-3.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..NO
000003,1,2,PROP_63,YES,293,651,358,5,~  1CS-3,PROPOSITION 63 FIREARMS,YES,290,650,3,1,3,1,37,   8.11%,1CS-3.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..YES
000003,2,3,PROP_64,NO,304,651,347,0,~  1CS-3,PROPOSITION 64 MARIJUAN,NO,303,650,1,1,1,1,27,   3.70%,1CS-3.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..NO
000003,2,3,PROP_64,YES,330,651,321,0,~  1CS-3,PROPOSITION 64 MARIJUAN,YES,330,650,0,1,0,1,27,   0.00%,1CS-3.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..YES
000003,2,3,PROP_65,NO,403,651,248,1,~  1CS-3,PROPOSITION 65 CARRYOUT,NO,401,650,2,1,2,1,189,   1.06%,1CS-3.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..NO
000003,2,3,PROP_65,YES,213,651,438,1,~  1CS-3,PROPOSITION 65 CARRYOUT,YES,212,650,1,1,1,1,189,   0.53%,1CS-3.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..YES
000003,2,3,PROP_66,NO,321,651,330,4,~  1CS-3,PROPOSITION 66 DEATH PE,NO,318,650,3,1,3,1,59,   5.08%,1CS-3.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..NO
000003,2,3,PROP_66,YES,260,651,391,4,~  1CS-3,PROPOSITION 66 DEATH PE,YES,259,650,1,1,1,1,59,   1.69%,1CS-3.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..YES
000003,2,3,PROP_67,NO,314,651,337,1,~  1CS-3,PROPOSITION 67 BAN ON S,NO,312,650,2,1,2,1,5,  40.00%,1CS-3.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..NO
000003,2,3,PROP_67,YES,308,651,343,1,~  1CS-3,PROPOSITION 67 BAN ON S,YES,307,650,1,1,1,1,5,  20.00%,1CS-3.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..YES
000003,1,1,STATEASS2,JIM_WOOD,356,650,294,0,~  1CS-3,"STATE ASSEMBLY, DISTRIC",JIM WOOD,357,650,-1,0,1,0,158,   0.63%,"1CS-3.STATE ASSEMBLY, DISTRICT 2.JIM WOOD"
000003,1,1,STATEASS2,KEN_ANTON,199,650,451,0,~  1CS-3,"STATE ASSEMBLY, DISTRIC",KEN ANTON,199,650,0,0,0,0,158,   0.00%,"1CS-3.STATE ASSEMBLY, DISTRICT 2.KEN ANTON"
000003,1,1,USREP,DALE_K_MENSING,225,650,425,0,~  1CS-3,US REPRESENTATIVE IN CO,DALE K. MENSING,225,650,0,0,0,0,152,   0.00%,"1CS-3.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.DALE K. MENSING"
000003,1,1,USREP,JARED_W_HUFFMAN,376,650,274,0,~  1CS-3,US REPRESENTATIVE IN CO,JARED W. HUFFMAN,377,650,-1,0,1,0,152,   0.66%,"1CS-3.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.JARED W. HUFFMAN"
000003,1,1,USSEN,KAMALA_D_HARRIS,330,650,320,6,~  1CS-3,US SENATOR,KAMALA D. HARRIS,330,650,0,0,0,0,160,   0.00%,1CS-3.US SENATOR.KAMALA D. HARRIS
000003,1,1,USSEN,LORETTA_L_SANCHEZ,176,650,474,6,~  1CS-3,US SENATOR,LORETTA L. SANCHEZ,170,650,6,0,6,0,160,   3.75%,1CS-3.US SENATOR.LORETTA L. SANCHEZ
000004,2,3,MEAS_Q,NO,350,706,356,1,~  1CS-4,MEASURE Q HUMBOLDT COUN,NO,349,706,1,0,1,0,66,   1.52%,1CS-4.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..NO
000004,2,3,MEAS_Q,YES,283,706,423,1,~  1CS-4,MEASURE Q HUMBOLDT COUN,YES,283,706,0,0,0,0,66,   0.00%,1CS-4.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..YES
000004,2,3,MEAS_R,NO,355,706,351,0,~  1CS-4,MEASURE R HUMBOLDT COUN,NO,355,706,0,0,0,0,79,   0.00%,1CS-4.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..NO
000004,2,3,MEAS_R,YES,276,706,430,0,~  1CS-4,MEASURE R HUMBOLDT COUN,YES,276,706,0,0,0,0,79,   0.00%,1CS-4.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..YES
000004,2,3,MEAS_S,NO,235,706,471,5,~  1CS-4,MEASURE S HUMBOLDT COUN,NO,234,706,1,0,1,0,211,   0.47%,1CS-4.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..NO
000004,2,3,MEAS_S,YES,449,706,257,5,~  1CS-4,MEASURE S HUMBOLDT COUN,YES,445,706,4,0,4,0,211,   1.90%,1CS-4.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..YES
000004,2,3,MEAS_U,NO,410,706,296,0,~  1CS-4,MEASURE U LOCAL TRANSPO,NO,410,706,0,0,0,0,157,   0.00%,1CS-4.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..NO
000004,2,3,MEAS_U,YES,253,706,453,0,~  1CS-4,MEASURE U LOCAL TRANSPO,YES,253,706,0,0,0,0,157,   0.00%,1CS-4.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..YES
000004,2,3,MEAS_V,NO,361,706,345,2,~  1CS-4,MEASURE V MOBILE HOME P,NO,360,706,1,0,1,0,68,   1.47%,1CS-4.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..NO
000004,2,3,MEAS_V,YES,293,706,413,2,~  1CS-4,MEASURE V MOBILE HOME P,YES,292,706,1,0,1,0,68,   1.47%,1CS-4.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..YES
000004,1,1,PRES,DONALD_J_TRUMP,292,706,414,0,~  1CS-4,PRESIDENT AND VICE PRES,DONALD J. TRUMP      ,292,706,0,0,0,0,35,   0.00%,1CS-4.PRESIDENT AND VICE PRESIDENT.DONALD J. TRUMP      and MICHAEL R. PENCE
000004,1,1,PRES,GARY_JOHNSON,27,706,679,0,~  1CS-4,PRESIDENT AND VICE PRES,GARY JOHNSON      and,27,706,0,0,0,0,35,   0.00%,1CS-4.PRESIDENT AND VICE PRESIDENT.GARY JOHNSON      and BILL WELD
000004,1,1,PRES,GLORIAYESTELA_LA_RIVA,4,706,702,0,~  1CS-4,PRESIDENT AND VICE PRES,GLORIA ESTELA LA RIVA,4,706,0,0,0,0,35,   0.00%,1CS-4.PRESIDENT AND VICE PRESIDENT.GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000004,1,1,PRES,HILLARY_CLINTON,327,706,379,0,~  1CS-4,PRESIDENT AND VICE PRES,HILLARY CLINTON      ,327,706,0,0,0,0,35,   0.00%,1CS-4.PRESIDENT AND VICE PRESIDENT.HILLARY CLINTON      and TIM KAINE
000004,1,1,PRES,JILL_STEIN,26,706,680,0,~  1CS-4,PRESIDENT AND VICE PRES,JILL STEIN      and A,26,706,0,0,0,0,35,   0.00%,1CS-4.PRESIDENT AND VICE PRESIDENT.JILL STEIN      and AJAMU BARAKA
000004,1,1,PRES,Write_in,21,706,685,0,~  1CS-4,PRESIDENT AND VICE PRES,Write_in,21,706,0,0,0,0,35,   0.00%,1CS-4.PRESIDENT AND VICE PRESIDENT.Write_in
000004,1,1,PROP_51,NO,393,706,313,1,~  1CS-4,PROPOSITION 51 SCHOOL B,NO,393,706,0,0,0,0,109,   0.00%,1CS-4.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.NO
000004,1,1,PROP_51,YES,285,706,421,1,~  1CS-4,PROPOSITION 51 SCHOOL B,YES,284,706,1,0,1,0,109,   0.92%,1CS-4.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.YES
000004,1,1,PROP_52,NO,251,706,455,2,~  1CS-4,PROPOSITION 52 MEDI-CAL,NO,249,706,2,0,2,0,162,   1.23%,1CS-4.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..NO
000004,1,1,PROP_52,YES,412,706,294,2,~  1CS-4,PROPOSITION 52 MEDI-CAL,YES,411,706,1,0,1,0,162,   0.62%,1CS-4.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..YES
000004,1,1,PROP_53,NO,329,706,377,1,~  1CS-4,PROPOSITION 53 REVENUE ,NO,328,706,1,0,1,0,1, 100.00%,1CS-4.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000004,1,1,PROP_53,YES,327,706,379,1,~  1CS-4,PROPOSITION 53 REVENUE ,YES,327,706,0,0,0,0,1,   0.00%,1CS-4.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000004,1,1,PROP_54,NO,273,706,433,1,~  1CS-4,PROPOSITION 54 LEGISLAT,NO,273,706,0,0,0,0,117,   0.00%,1CS-4.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.NO
000004,1,1,PROP_54,YES,391,706,315,1,~  1CS-4,PROPOSITION 54 LEGISLAT,YES,390,706,1,0,1,0,117,   0.85%,1CS-4.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.YES
000004,1,1,PROP_55,NO,257,706,449,1,~  1CS-4,PROPOSITION 55 TAX EXTE,NO,256,706,1,0,1,0,164,   0.61%,1CS-4.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000004,1,1,PROP_55,YES,421,706,285,1,~  1CS-4,PROPOSITION 55 TAX EXTE,YES,420,706,1,0,1,0,164,   0.61%,1CS-4.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000004,1,2,PROP_56,NO,312,705,393,0,~  1CS-4,PROPOSITION 56 CIGARETT,NO,312,706,0,-1,0,1,67,   0.00%,"1CS-4.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.NO"
000004,1,2,PROP_56,YES,377,705,328,0,~  1CS-4,PROPOSITION 56 CIGARETT,YES,379,706,-2,-1,2,1,67,   2.99%,"1CS-4.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.YES"
000004,1,2,PROP_57,NO,292,705,413,1,~  1CS-4,PROPOSITION 57 CRIMINAL,NO,292,706,0,-1,0,1,86,   0.00%,1CS-4.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.NO
000004,1,2,PROP_57,YES,378,705,327,1,~  1CS-4,PROPOSITION 57 CRIMINAL,YES,378,706,0,-1,0,1,86,   0.00%,1CS-4.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.YES
000004,1,2,PROP_58,NO,177,705,528,0,~  1CS-4,PROPOSITION 58 ENGLISH ,NO,177,706,0,-1,0,1,312,   0.00%,1CS-4.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..NO
000004,1,2,PROP_58,YES,487,705,218,0,~  1CS-4,PROPOSITION 58 ENGLISH ,YES,489,706,-2,-1,2,1,312,   0.64%,1CS-4.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..YES
000004,1,2,PROP_59,NO,296,705,409,1,~  1CS-4,PROPOSITION 59 CORPORAT,NO,295,706,1,-1,1,1,56,   1.79%,1CS-4.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..NO
000004,1,2,PROP_59,YES,350,705,355,1,~  1CS-4,PROPOSITION 59 CORPORAT,YES,351,706,-1,-1,1,1,56,   1.79%,1CS-4.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..YES
000004,1,2,PROP_60,NO,392,705,313,3,~  1CS-4,PROPOSITION 60 ADULT FI,NO,392,706,0,-1,0,1,139,   0.00%,1CS-4.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..NO
000004,1,2,PROP_60,YES,256,705,449,3,~  1CS-4,PROPOSITION 60 ADULT FI,YES,253,706,3,-1,3,1,139,   2.16%,1CS-4.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..YES
