precinct_tevs,contest_tevs,choice_tevs,tevs_counts_counted,tevs_counts_not_counted,tevs_tot_voteops,tevs_tot_overvotes,precinct_harts_mapped,contest_harts_mapped,choice_harts_mapped
000004,MEAS_R,NO,320,315,635,0,1E-36,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,NO
000004,MEAS_R,NO,320,315,635,0,1CS-4,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,NO
000004,MEAS_R,YES,245,390,635,0,1E-36,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,YES
000004,MEAS_R,YES,245,390,635,0,1CS-4,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,YES
000004,MEAS_S,NO,215,420,635,0,1E-36,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,NO
000004,MEAS_S,NO,215,420,635,0,1CS-4,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,NO
000004,MEAS_S,YES,397,238,635,0,1E-36,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,YES
000004,MEAS_S,YES,397,238,635,0,1CS-4,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,YES
000004,MEAS_U,NO,369,266,635,0,1E-36,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,NO
000004,MEAS_U,NO,369,266,635,0,1CS-4,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,NO
000004,MEAS_U,YES,225,410,635,0,1E-36,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,YES
000004,MEAS_U,YES,225,410,635,0,1CS-4,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,YES
000004,MEAS_V,NO,323,312,635,0,1E-36,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,NO
000004,MEAS_V,NO,323,312,635,0,1CS-4,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,NO
000004,MEAS_V,YES,261,374,635,0,1E-36,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,YES
000004,MEAS_V,YES,261,374,635,0,1CS-4,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,YES
000004,NO TITLE,Incorrect,634,0,634,0,1E-36,,
000004,NO TITLE,Incorrect,634,0,634,0,1CS-4,,
000004,PRES,DONALD_J_TRUMP,262,372,634,0,1E-36,PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP      and MICHAEL R. PENCE
000004,PRES,DONALD_J_TRUMP,262,372,634,0,1CS-4,PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP      and MICHAEL R. PENCE
000004,PRES,GARY_JOHNSON,23,611,634,0,1E-36,PRESIDENT AND VICE PRESIDENT,GARY JOHNSON      and BILL WELD
000004,PRES,GARY_JOHNSON,23,611,634,0,1CS-4,PRESIDENT AND VICE PRESIDENT,GARY JOHNSON      and BILL WELD
000004,PRES,GLORIAYESTELA_LA_RIVA,3,631,634,0,1E-36,PRESIDENT AND VICE PRESIDENT,GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000004,PRES,GLORIAYESTELA_LA_RIVA,3,631,634,0,1CS-4,PRESIDENT AND VICE PRESIDENT,GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000004,PRES,HILLARY_CLINTON,296,338,634,0,1E-36,PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON      and TIM KAINE
000004,PRES,HILLARY_CLINTON,296,338,634,0,1CS-4,PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON      and TIM KAINE
000004,PRES,JILL_STEIN,25,609,634,0,1E-36,PRESIDENT AND VICE PRESIDENT,JILL STEIN      and AJAMU BARAKA
000004,PRES,JILL_STEIN,25,609,634,0,1CS-4,PRESIDENT AND VICE PRESIDENT,JILL STEIN      and AJAMU BARAKA
000004,PRES,Write-in,17,617,634,0,1E-36,PRESIDENT AND VICE PRESIDENT,Write-in
000004,PRES,Write-in,17,617,634,0,1CS-4,PRESIDENT AND VICE PRESIDENT,Write-in
000004,PROP_51,NO,347,287,634,0,1E-36,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,NO
000004,PROP_51,NO,347,287,634,0,1CS-4,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,NO
000004,PROP_51,YES,261,373,634,0,1E-36,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,YES
000004,PROP_51,YES,261,373,634,0,1CS-4,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,YES
000004,PROP_52,NO,230,404,634,0,1E-36,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,NO
000004,PROP_52,NO,230,404,634,0,1CS-4,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,NO
000004,PROP_52,YES,365,269,634,0,1E-36,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,YES
000004,PROP_52,YES,365,269,634,0,1CS-4,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,YES
000004,PROP_53,NO,298,336,634,1,1E-36,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000004,PROP_53,NO,298,336,634,1,1CS-4,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000004,PROP_53,YES,291,343,634,0,1E-36,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000004,PROP_53,YES,291,343,634,0,1CS-4,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000004,PROP_54,NO,238,396,634,0,1E-36,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,NO
000004,PROP_54,NO,238,396,634,0,1CS-4,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,NO
000004,PROP_54,YES,356,278,634,0,1E-36,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,YES
000004,PROP_54,YES,356,278,634,0,1CS-4,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,YES
000004,PROP_55,NO,230,404,634,0,1E-36,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000004,PROP_55,NO,230,404,634,0,1CS-4,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000004,PROP_55,YES,377,257,634,0,1E-36,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000004,PROP_55,YES,377,257,634,0,1CS-4,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000004,PROP_56,NO,275,358,633,0,1E-36,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",NO
000004,PROP_56,NO,275,358,633,0,1CS-4,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",NO
000004,PROP_56,YES,343,290,633,0,1E-36,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",YES
000004,PROP_56,YES,343,290,633,0,1CS-4,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",YES
000004,PROP_57,NO,262,371,633,0,1E-36,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,NO
000004,PROP_57,NO,262,371,633,0,1CS-4,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,NO
000004,PROP_57,YES,338,295,633,0,1E-36,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,YES
000004,PROP_57,YES,338,295,633,0,1CS-4,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,YES
000004,PROP_58,NO,158,475,633,0,1E-36,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,NO
000004,PROP_58,NO,158,475,633,0,1CS-4,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,NO
000004,PROP_58,YES,435,198,633,0,1E-36,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,YES
000004,PROP_58,YES,435,198,633,0,1CS-4,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,YES
000004,PROP_59,NO,272,361,633,0,1E-36,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,NO
000004,PROP_59,NO,272,361,633,0,1CS-4,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,NO
000004,PROP_59,YES,303,330,633,0,1E-36,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,YES
000004,PROP_59,YES,303,330,633,0,1CS-4,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,YES
000004,PROP_60,NO,352,281,633,0,1E-36,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,NO
000004,PROP_60,NO,352,281,633,0,1CS-4,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,NO
000004,PROP_60,YES,226,407,633,0,1E-36,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,YES
000004,PROP_60,YES,226,407,633,0,1CS-4,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,YES
000004,PROP_61,NO,320,313,633,0,1E-36,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,NO
000004,PROP_61,NO,320,313,633,0,1CS-4,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,NO
000004,PROP_61,YES,262,371,633,0,1E-36,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,YES
000004,PROP_61,YES,262,371,633,0,1CS-4,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,YES
000004,PROP_62,NO,353,280,633,0,1E-36,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,NO
000004,PROP_62,NO,353,280,633,0,1CS-4,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,NO
000004,PROP_62,YES,247,386,633,0,1E-36,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,YES
000004,PROP_62,YES,247,386,633,0,1CS-4,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,YES
000004,PROP_63,NO,333,300,633,0,1E-36,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,NO
000004,PROP_63,NO,333,300,633,0,1CS-4,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,NO
000004,PROP_63,YES,270,363,633,0,1E-36,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,YES
000004,PROP_63,YES,270,363,633,0,1CS-4,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,YES
000004,PROP_64,NO,275,360,635,0,1E-36,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,NO
000004,PROP_64,NO,275,360,635,0,1CS-4,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,NO
000004,PROP_64,YES,345,290,635,0,1E-36,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,YES
000004,PROP_64,YES,345,290,635,0,1CS-4,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,YES
000004,PROP_65,NO,414,221,635,1,1E-36,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,NO
000004,PROP_65,NO,414,221,635,1,1CS-4,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,NO
000004,PROP_65,YES,185,450,635,0,1E-36,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,YES
000004,PROP_65,YES,185,450,635,0,1CS-4,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,YES
000004,PROP_66,NO,313,322,635,0,1E-36,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,NO
000004,PROP_66,NO,313,322,635,0,1CS-4,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,NO
000004,PROP_66,YES,258,377,635,1,1E-36,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,YES
000004,PROP_66,YES,258,377,635,1,1CS-4,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,YES
000004,PROP_67,NO,312,323,635,0,1E-36,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,NO
000004,PROP_67,NO,312,323,635,0,1CS-4,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,NO
000004,PROP_67,YES,298,337,635,0,1E-36,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,YES
000004,PROP_67,YES,298,337,635,0,1CS-4,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,YES
000004,STATEASS2,JIM_WOOD,342,292,634,0,1E-36,"STATE ASSEMBLY, DISTRICT 2",JIM WOOD
000004,STATEASS2,JIM_WOOD,342,292,634,0,1CS-4,"STATE ASSEMBLY, DISTRICT 2",JIM WOOD
000004,STATEASS2,KEN_ANTON,200,434,634,0,1E-36,"STATE ASSEMBLY, DISTRICT 2",KEN ANTON
000004,STATEASS2,KEN_ANTON,200,434,634,0,1CS-4,"STATE ASSEMBLY, DISTRICT 2",KEN ANTON
000004,USREP,DALE_K_MENSING,226,408,634,0,1E-36,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",DALE K. MENSING
000004,USREP,DALE_K_MENSING,226,408,634,0,1CS-4,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",DALE K. MENSING
000004,USREP,JARED_W_HUFFMAN,378,256,634,0,1E-36,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",JARED W. HUFFMAN
000004,USREP,JARED_W_HUFFMAN,378,256,634,0,1CS-4,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",JARED W. HUFFMAN
000004,USSEN,KAMALA_D_HARRIS,324,310,634,0,1E-36,US SENATOR,KAMALA D. HARRIS
000004,USSEN,KAMALA_D_HARRIS,324,310,634,0,1CS-4,US SENATOR,KAMALA D. HARRIS
000004,USSEN,LORETTA_L_SANCHEZ,163,471,634,0,1E-36,US SENATOR,LORETTA L. SANCHEZ
000004,USSEN,LORETTA_L_SANCHEZ,163,471,634,0,1CS-4,US SENATOR,LORETTA L. SANCHEZ
000005,EKA_CC2,HEIDI_S_MESSNER,314,197,511,0,1E-36,"EUREKA CITY COUNCILMEMBER, WARD 2",HEIDI S. MESSNER
000005,EKA_CC2W,Write-in,22,489,511,0,1E-36,,Write-in
000005,EKA_CC4,AUSTIN_ALLISON,248,263,511,0,1E-36,"EUREKA CITY COUNCILMEMBER, WARD 4",AUSTIN ALLISON
000005,EKA_CC4,JOHN_B__FULLERTON,214,297,511,0,1E-36,"EUREKA CITY COUNCILMEMBER, WARD 4",JOHN B. FULLERTON
000005,EKA_CC4W,Write-in,2,509,511,0,1E-36,,Write-in
000005,MEAS_O,NO,196,315,511,0,1E-36,MEASURE O CITY OF EUREKA LOW INCOME HOUSING UNITS.,NO
000005,MEAS_O,YES,251,260,511,0,1E-36,MEASURE O CITY OF EUREKA LOW INCOME HOUSING UNITS.,YES
000005,MEAS_P,NO,203,308,511,0,1E-36,MEASURE P CITY OF EUREKA CHARTER AMENDMENT MEASURE.,NO
000005,MEAS_P,YES,253,258,511,0,1E-36,MEASURE P CITY OF EUREKA CHARTER AMENDMENT MEASURE.,YES
000005,MEAS_Q,NO,232,279,511,0,1E-36,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,NO
000005,MEAS_Q,YES,220,291,511,0,1E-36,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,YES
000005,MEAS_R,NO,227,284,511,0,1E-36,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,NO
000005,MEAS_R,YES,217,294,511,0,1E-36,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,YES
000005,MEAS_S,NO,151,360,511,0,1E-36,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,NO
000005,MEAS_S,YES,331,180,511,0,1E-36,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,YES
000005,MEAS_U,NO,241,270,511,0,1E-36,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,NO
000005,MEAS_U,YES,228,283,511,0,1E-36,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,YES
000005,MEAS_V,NO,197,314,511,0,1E-36,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,NO
000005,MEAS_V,YES,268,243,511,0,1E-36,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,YES
000005,NO TITLE,Incorrect,511,0,511,0,1E-36,,
000005,PRES,DONALD_J_TRUMP,142,369,511,0,1E-36,PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP      and MICHAEL R. PENCE
000005,PRES,GARY_JOHNSON,20,491,511,0,1E-36,PRESIDENT AND VICE PRESIDENT,GARY JOHNSON      and BILL WELD
000005,PRES,GLORIAYESTELA_LA_RIVA,2,509,511,0,1E-36,PRESIDENT AND VICE PRESIDENT,GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000005,PRES,HILLARY_CLINTON,294,217,511,0,1E-36,PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON      and TIM KAINE
000005,PRES,JILL_STEIN,24,487,511,0,1E-36,PRESIDENT AND VICE PRESIDENT,JILL STEIN      and AJAMU BARAKA
000005,PRES,Write-in,20,491,511,0,1E-36,PRESIDENT AND VICE PRESIDENT,Write-in
000005,PROP_51,NO,209,302,511,0,1E-36,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,NO
000005,PROP_51,YES,277,234,511,0,1E-36,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,YES
000005,PROP_52,NO,150,361,511,1,1E-36,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,NO
000005,PROP_52,YES,323,188,511,0,1E-36,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,YES
000005,PROP_53,NO,272,239,511,0,1E-36,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000005,PROP_53,YES,199,312,511,0,1E-36,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000005,PROP_54,NO,205,306,511,0,1E-36,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,NO
000005,PROP_54,YES,272,239,511,0,1E-36,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,YES
000005,PROP_55,NO,146,365,511,0,1E-36,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000005,PROP_55,YES,339,172,511,0,1E-36,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000005,PROP_56,NO,201,310,511,0,1E-36,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",NO
000005,PROP_56,YES,296,215,511,0,1E-36,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",YES
000005,PROP_57,NO,164,347,511,0,1E-36,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,NO
000005,PROP_57,YES,315,196,511,0,1E-36,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,YES
000005,PROP_58,NO,114,397,511,0,1E-36,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,NO
000005,PROP_58,YES,372,139,511,0,1E-36,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,YES
000005,PROP_59,NO,169,342,511,0,1E-36,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,NO
000005,PROP_59,YES,292,219,511,0,1E-36,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,YES
000005,PROP_60,NO,303,208,511,0,1E-36,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,NO
000005,PROP_60,YES,166,345,511,0,1E-36,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,YES
000005,PROP_61,NO,224,287,511,0,1E-36,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,NO
000005,PROP_61,YES,235,276,511,0,1E-36,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,YES
000005,PROP_62,NO,221,290,511,0,1E-36,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,NO
000005,PROP_62,YES,269,242,511,0,1E-36,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,YES
000005,PROP_63,NO,196,315,511,0,1E-36,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,NO
000005,PROP_63,YES,300,211,511,0,1E-36,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,YES
000005,PROP_64,NO,187,324,511,1,1E-36,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,NO
000005,PROP_64,YES,315,196,511,0,1E-36,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,YES
000005,PROP_65,NO,293,218,511,0,1E-36,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,NO
000005,PROP_65,YES,190,321,511,0,1E-36,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,YES
000005,PROP_66,NO,277,234,511,0,1E-36,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,NO
000005,PROP_66,YES,189,322,511,0,1E-36,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,YES
000005,PROP_67,NO,173,338,511,0,1E-36,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,NO
000005,PROP_67,YES,316,195,511,0,1E-36,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,YES
000005,STATEASS2,JIM_WOOD,319,192,511,0,1E-36,"STATE ASSEMBLY, DISTRICT 2",JIM WOOD
000005,STATEASS2,KEN_ANTON,133,378,511,0,1E-36,"STATE ASSEMBLY, DISTRICT 2",KEN ANTON
000005,USREP____,DALE_K_MENSING,134,377,511,0,1E-36,,DALE K. MENSING
000005,USREP____,JARED_W_HUFFMAN,352,159,511,0,1E-36,,JARED W. HUFFMAN
000005,USSEN,KAMALA_D_HARRIS,293,218,511,0,1E-36,US SENATOR,KAMALA D. HARRIS
000005,USSEN,LORETTA_L_SANCHEZ,125,386,511,0,1E-36,US SENATOR,LORETTA L. SANCHEZ
000006,EKA_CC2,HEIDI_S_MESSNER,323,187,510,0,1E-43,"EUREKA CITY COUNCILMEMBER, WARD 2",HEIDI S. MESSNER
000006,EKA_CC2W,Write-in,16,494,510,0,1E-43,,Write-in
000006,EKA_CC4,AUSTIN_ALLISON,251,259,510,0,1E-43,"EUREKA CITY COUNCILMEMBER, WARD 4",AUSTIN ALLISON
000006,EKA_CC4,JOHN_B__FULLERTON,222,288,510,0,1E-43,"EUREKA CITY COUNCILMEMBER, WARD 4",JOHN B. FULLERTON
000006,EKA_CC4W,Write-in,1,509,510,0,1E-43,,Write-in
000006,MEAS_O,NO,221,289,510,0,1E-43,MEASURE O CITY OF EUREKA LOW INCOME HOUSING UNITS.,NO
